CustomerID,Country,Avg_Recency_Days,Number_of_Invoices,Total_Revenue,R_score,F_score,M_score,RFM_Score
12968.0,United Kingdom,0.0,1,135.95,5,1,1,511
12970.0,United Kingdom,2.1,4,452.24,2,4,2,242
12971.0,United Kingdom,1.1,86,11189.91,3,5,5,355
12974.0,United Kingdom,0.0,1,144.8,5,1,1,511
12976.0,United Kingdom,0.0,1,738.6,5,1,3,513
12977.0,United Kingdom,0.0,1,39.239999999999995,5,1,1,511
12980.0,United Kingdom,10.26,9,7374.900000000001,1,5,5,155
12981.0,United Kingdom,5.42,2,372.21999999999997,1,2,2,122
12982.0,United Kingdom,0.0,1,390.54,5,1,2,512
12984.0,United Kingdom,0.0,1,97.5,5,1,1,511
12985.0,United Kingdom,0.36,2,1239.38,4,2,4,424
12987.0,United Kingdom,4.59,2,558.7,1,2,3,123
12988.0,United Kingdom,0.0,1,535.32,5,1,3,513
12989.0,United Kingdom,5.63,15,6924.110000000001,1,5,5,155
12990.0,United Kingdom,23.08,3,409.5,1,3,2,132
12991.0,United Kingdom,2.97,2,503.76,2,2,3,223
12993.0,United Kingdom,10.54,4,414.76,1,4,2,142
12994.0,United Kingdom,4.38,3,974.4200000000001,1,3,4,134
12995.0,United Kingdom,0.0,1,211.32,5,1,1,511
12997.0,United Kingdom,5.05,4,1226.89,1,4,4,144
12999.0,United Kingdom,1.78,3,455.88,2,3,2,232
13000.0,United Kingdom,8.57,3,534.85,1,3,3,133
13001.0,United Kingdom,0.93,13,9818.82,3,5,5,355
13002.0,United Kingdom,0.0,1,120.94999999999999,5,1,1,511
13003.0,United Kingdom,21.6,3,149.05,1,3,1,131
13004.0,United Kingdom,0.84,18,5655.91,3,5,5,355
13005.0,United Kingdom,2.88,2,513.7,2,2,3,223
13006.0,United Kingdom,0.0,1,81.57,5,1,1,511
13008.0,United Kingdom,0.0,1,229.46999999999997,5,1,1,511
13011.0,United Kingdom,0.0,1,50.550000000000004,5,1,1,511
13012.0,United Kingdom,3.19,8,1661.8400000000001,2,5,4,254
13013.0,United Kingdom,1.67,13,4810.9400000000005,2,5,5,255
13014.0,United Kingdom,2.47,10,3466.2799999999997,2,5,5,255
13015.0,United Kingdom,1.11,5,3346.28,3,4,5,345
13016.0,United Kingdom,1.07,3,789.89,3,3,3,333
13017.0,United Kingdom,0.0,1,204.0,5,1,1,511
13018.0,United Kingdom,0.59,28,7277.7,3,5,5,355
13021.0,United Kingdom,2.7,9,2616.38,2,5,5,255
13023.0,United Kingdom,1.67,2,689.9,2,2,3,223
13026.0,United Kingdom,6.95,5,975.36,1,4,4,144
13027.0,United Kingdom,9.52,6,6912.0,1,5,5,155
13028.0,United Kingdom,0.5,2,661.3199999999999,3,2,3,323
13029.0,United Kingdom,35.67,3,1247.5,1,3,4,134
13030.0,United Kingdom,3.63,2,799.48,2,2,3,223
13032.0,United Kingdom,0.49,2,1010.18,3,2,4,324
13033.0,United Kingdom,0.0,1,190.55,5,1,1,511
13034.0,United Kingdom,8.72,2,642.77,1,2,3,123
13035.0,United Kingdom,7.15,2,921.88,1,2,3,123
13037.0,United Kingdom,2.49,3,881.07,2,3,3,233
13038.0,United Kingdom,7.74,3,908.46,1,3,3,133
13040.0,United Kingdom,0.57,2,676.99,3,2,3,323
13043.0,United Kingdom,0.0,1,516.42,5,1,3,513
13044.0,United Kingdom,0.0,1,560.47,5,1,3,513
13045.0,United Kingdom,0.0,1,305.28000000000003,5,1,2,512
13046.0,United Kingdom,6.91,2,629.31,1,2,3,123
13047.0,United Kingdom,1.99,10,3237.54,2,5,5,255
13048.0,United Kingdom,2.3,4,1835.91,2,4,4,244
13049.0,United Kingdom,19.46,2,656.6800000000001,1,2,3,123
13050.0,United Kingdom,0.85,17,5836.86,3,5,5,355
13052.0,United Kingdom,0.0,1,348.15000000000003,5,1,2,512
13055.0,United Kingdom,1.8,3,1214.41,2,3,4,234
13058.0,United Kingdom,18.0,3,271.40000000000003,1,3,2,132
13059.0,United Kingdom,0.0,1,183.4,5,1,1,511
13060.0,United Kingdom,0.0,1,307.53,5,1,2,512
13061.0,United Kingdom,0.0,1,248.61,5,1,1,511
13062.0,United Kingdom,0.0,1,346.98,5,1,2,512
13064.0,United Kingdom,4.6,4,1119.49,1,4,4,144
13065.0,United Kingdom,0.0,1,205.86,5,1,1,511
13066.0,United Kingdom,0.15,2,470.8,4,2,2,422
13067.0,United Kingdom,0.0,1,115.46000000000001,5,1,1,511
13068.0,United Kingdom,309.0,2,344.0,1,2,2,122
13069.0,United Kingdom,0.85,24,4436.12,3,5,5,355
13070.0,United Kingdom,0.0,1,228.8,5,1,1,511
13072.0,United Kingdom,0.0,1,177.15,5,1,1,511
13075.0,United Kingdom,0.0,1,919.61,5,1,3,513
13077.0,United Kingdom,3.29,4,729.27,2,4,3,243
13078.0,United Kingdom,0.99,26,12627.94,3,5,5,355
13079.0,United Kingdom,26.8,5,220.10000000000002,1,4,1,141
13080.0,United Kingdom,0.0,1,58.08,5,1,1,511
13081.0,United Kingdom,0.35,11,28337.38,4,5,5,455
13082.0,United Kingdom,2.9,9,3613.63,2,5,5,255
13083.0,United Kingdom,4.18,2,303.75,1,2,2,122
13085.0,United Kingdom,6.52,2,416.08000000000004,1,2,2,122
13089.0,United Kingdom,0.18,97,58825.83,4,5,5,455
13090.0,United Kingdom,2.32,14,8910.82,2,5,5,255
13091.0,United Kingdom,0.0,1,345.82,5,1,2,512
13092.0,United Kingdom,11.96,5,477.83,1,4,2,142
13093.0,United Kingdom,0.59,8,7832.47,3,5,5,355
13094.0,United Kingdom,14.87,12,1927.3200000000002,1,5,4,154
13095.0,United Kingdom,0.0,1,74.39999999999999,5,1,1,511
13097.0,United Kingdom,0.77,10,6010.42,3,5,5,355
13098.0,United Kingdom,0.53,28,28882.44,3,5,5,355
13099.0,United Kingdom,0.0,1,207.35999999999999,5,1,1,511
13101.0,United Kingdom,0.0,1,101.19,5,1,1,511
13102.0,United Kingdom,1.17,24,6424.09,3,5,5,355
13103.0,United Kingdom,0.0,1,243.94,5,1,1,511
13104.0,United Kingdom,18.37,6,1098.48,1,5,4,154
13106.0,United Kingdom,0.0,1,76.5,5,1,1,511
13107.0,United Kingdom,5.05,4,1531.6200000000001,1,4,4,144
13108.0,United Kingdom,0.0,1,350.06,5,1,2,512
13109.0,United Kingdom,2.11,2,786.54,2,2,3,223
13110.0,United Kingdom,1.92,7,1488.67,2,5,4,254
13113.0,United Kingdom,1.77,24,12245.960000000001,2,5,5,255
13115.0,United Kingdom,1.44,4,2294.78,3,4,5,345
13116.0,United Kingdom,0.0,1,501.14,5,1,3,513
13117.0,United Kingdom,4.64,8,984.91,1,5,4,154
13118.0,United Kingdom,3.42,5,1197.81,2,4,4,244
13120.0,United Kingdom,0.0,1,30.599999999999998,5,1,1,511
13121.0,United Kingdom,0.0,1,283.73,5,1,2,512
13122.0,United Kingdom,2.7,2,922.39,2,2,3,223
13124.0,United Kingdom,1.15,3,3866.33,3,3,5,335
13126.0,United Kingdom,2.58,8,2099.64,2,5,5,255
13127.0,United Kingdom,0.0,1,259.17,5,1,2,512
13130.0,United Kingdom,0.0,1,64.0,5,1,1,511
13131.0,United Kingdom,3.79,3,1073.3,1,3,4,134
13132.0,United Kingdom,0.0,1,77.3,5,1,1,511
13133.0,United Kingdom,5.0,2,109.8,1,2,1,121
13134.0,United Kingdom,1.58,4,1793.58,3,4,4,344
13135.0,United Kingdom,0.0,1,3096.0,5,1,5,515
13136.0,United Kingdom,1.22,5,2607.61,3,4,5,345
13137.0,United Kingdom,0.42,8,3650.41,4,5,5,455
13138.0,United Kingdom,5.61,6,962.39,1,5,4,154
13139.0,United Kingdom,1.43,7,5064.94,3,5,5,355
13140.0,United Kingdom,5.71,3,423.72,1,3,2,132
13141.0,United Kingdom,1.71,5,2388.75,2,4,5,245
13142.0,United Kingdom,0.0,1,307.09,5,1,2,512
13144.0,United Kingdom,0.0,1,110.95,5,1,1,511
13145.0,United Kingdom,66.4,4,618.52,1,4,3,143
13146.0,United Kingdom,0.0,1,228.91,5,1,1,511
13147.0,United Kingdom,29.33,4,712.8000000000001,1,4,3,143
13148.0,United Kingdom,1.04,12,3707.12,3,5,5,355
13149.0,United Kingdom,3.21,4,1676.06,2,4,4,244
13151.0,United Kingdom,0.0,1,1257.8700000000001,5,1,4,514
13153.0,United Kingdom,0.0,1,486.22,5,1,2,512
13155.0,United Kingdom,3.96,4,971.76,1,4,4,144
13157.0,United Kingdom,2.88,4,1741.22,2,4,4,244
13158.0,United Kingdom,2.86,4,1201.06,2,4,4,244
13159.0,United Kingdom,0.88,4,1437.85,3,4,4,344
13160.0,United Kingdom,0.0,1,91.8,5,1,1,511
13161.0,United Kingdom,0.0,1,112.75,5,1,1,511
13162.0,United Kingdom,2.72,4,1688.29,2,4,4,244
13165.0,United Kingdom,7.44,2,1021.48,1,2,4,124
13166.0,United Kingdom,0.0,1,417.2,5,1,2,512
13167.0,United Kingdom,1.92,4,791.33,2,4,3,243
13168.0,United Kingdom,2.15,4,1319.19,2,4,4,244
13169.0,United Kingdom,15.67,2,712.88,1,2,3,123
13170.0,United Kingdom,0.0,1,116.00999999999999,5,1,1,511
13171.0,United Kingdom,6.16,3,468.41,1,3,2,132
13173.0,United Kingdom,8.64,2,353.65,1,2,2,122
13174.0,United Kingdom,1.12,3,2817.03,3,3,5,335
13176.0,United Kingdom,0.0,1,492.84,5,1,3,513
13177.0,United Kingdom,0.0,1,282.45,5,1,2,512
13178.0,United Kingdom,1.25,11,5725.47,3,5,5,355
13182.0,United Kingdom,0.0,1,121.18,5,1,1,511
13183.0,United Kingdom,3.46,9,3957.78,2,5,5,255
13184.0,United Kingdom,1.51,10,1701.29,3,5,4,354
13185.0,United Kingdom,0.0,1,71.4,5,1,1,511
13186.0,United Kingdom,1.13,3,1575.89,3,3,4,334
13187.0,United Kingdom,0.0,1,236.02,5,1,1,511
13188.0,United Kingdom,0.0,1,114.60000000000001,5,1,1,511
13189.0,United Kingdom,3.43,2,260.68,2,2,2,222
13192.0,United Kingdom,1.76,2,911.94,2,2,3,223
13193.0,United Kingdom,0.0,1,117.88,5,1,1,511
13194.0,United Kingdom,0.0,1,60.7,5,1,1,511
13196.0,United Kingdom,2.29,4,1797.78,2,4,4,244
13198.0,United Kingdom,1.56,6,3401.2400000000002,3,5,5,355
13199.0,United Kingdom,2.93,38,9817.12,2,5,5,255
13200.0,United Kingdom,2.33,4,870.09,2,4,3,243
13203.0,United Kingdom,4.12,4,869.46,1,4,3,143
13207.0,United Kingdom,19.29,2,250.26000000000002,1,2,1,121
13208.0,United Kingdom,1.68,6,1223.9,2,5,4,254
13209.0,United Kingdom,1.03,8,5891.61,3,5,5,355
13210.0,United Kingdom,0.0,1,353.48,5,1,2,512
13211.0,United Kingdom,6.36,3,1197.42,1,3,4,134
13212.0,United Kingdom,0.29,3,788.08,4,3,3,433
13213.0,United Kingdom,1.58,5,1520.58,3,4,4,344
13216.0,United Kingdom,0.0,1,333.74,5,1,2,512
13217.0,United Kingdom,11.0,3,533.98,1,3,3,133
13218.0,United Kingdom,0.0,1,62.63999999999999,5,1,1,511
13220.0,United Kingdom,7.85,4,819.2900000000001,1,4,3,143
13221.0,United Kingdom,1.83,2,847.41,2,2,3,223
13223.0,United Kingdom,7.75,2,163.20000000000002,1,2,1,121
13224.0,United Kingdom,0.85,2,2155.95,3,2,5,325
13225.0,United Kingdom,11.45,7,6463.84,1,5,5,155
13226.0,United Kingdom,0.0,1,108.21000000000001,5,1,1,511
13227.0,United Kingdom,0.0,1,257.7,5,1,2,512
13228.0,United Kingdom,0.0,1,358.0,5,1,2,512
13229.0,United Kingdom,0.0,1,160.95,5,1,1,511
13230.0,United Kingdom,0.58,14,2806.97,3,5,5,355
13232.0,United Kingdom,1.11,7,1357.6,3,5,4,354
13233.0,United Kingdom,6.21,2,605.12,1,2,3,123
13235.0,United Kingdom,0.0,1,1031.07,5,1,4,514
13236.0,United Kingdom,2.34,2,744.85,2,2,3,223
13238.0,United Kingdom,11.37,4,700.73,1,4,3,143
13239.0,United Kingdom,0.0,1,329.56,5,1,2,512
13240.0,United Kingdom,4.06,4,663.65,1,4,3,143
13242.0,United Kingdom,8.42,3,270.40000000000003,1,3,2,132
13243.0,United Kingdom,0.0,1,600.07,5,1,3,513
13244.0,United Kingdom,0.0,1,121.74000000000001,5,1,1,511
13245.0,United Kingdom,0.0,1,430.5,5,1,2,512
13246.0,United Kingdom,2.22,6,1987.3,2,5,4,254
13247.0,United Kingdom,2.62,4,501.12,2,4,3,243
13248.0,United Kingdom,2.56,2,465.68,2,2,2,222
13249.0,United Kingdom,7.64,3,711.41,1,3,3,133
13253.0,United Kingdom,5.2,2,1030.4,1,2,4,124
13255.0,United Kingdom,30.33,2,399.51,1,2,2,122
13258.0,United Kingdom,5.22,3,698.58,1,3,3,133
13259.0,United Kingdom,0.0,1,292.32,5,1,2,512
13260.0,United Kingdom,0.0,1,557.62,5,1,3,513
13261.0,United Kingdom,2.12,2,944.1,2,2,4,224
13262.0,United Kingdom,0.0,1,200.29,5,1,1,511
13263.0,United Kingdom,0.18,35,7454.07,4,5,5,455
13265.0,United Kingdom,2.43,5,2107.66,2,4,5,245
13266.0,United Kingdom,1.3,12,3834.2599999999998,3,5,5,355
13267.0,United Kingdom,1.7,19,4521.49,2,5,5,255
13268.0,United Kingdom,0.56,11,3214.69,3,5,5,355
13269.0,United Kingdom,1.16,15,5346.2300000000005,3,5,5,355
13270.0,United Kingdom,0.0,1,590.0,5,1,3,513
13271.0,United Kingdom,0.0,1,217.38,5,1,1,511
13272.0,United Kingdom,4.14,2,276.56,1,2,2,122
13273.0,United Kingdom,0.0,1,138.98,5,1,1,511
13276.0,United Kingdom,1.24,2,590.9300000000001,3,2,3,323
13277.0,United Kingdom,16.57,4,258.4,1,4,2,142
13278.0,United Kingdom,0.0,1,542.73,5,1,3,513
13279.0,United Kingdom,0.0,1,137.75,5,1,1,511
13280.0,United Kingdom,2.54,3,814.86,2,3,3,233
13282.0,United Kingdom,5.61,3,1132.14,1,3,4,134
13283.0,United Kingdom,20.83,2,93.66,1,2,1,121
13284.0,United Kingdom,0.0,1,201.19,5,1,1,511
13285.0,United Kingdom,1.42,4,2709.12,3,4,5,345
13291.0,United Kingdom,0.0,1,361.11,5,1,2,512
13292.0,United Kingdom,8.17,2,578.9399999999999,1,2,3,123
13294.0,United Kingdom,1.11,2,873.74,3,2,3,323
13295.0,United Kingdom,0.0,1,201.20000000000002,5,1,1,511
13296.0,United Kingdom,0.0,1,87.4,5,1,1,511
13297.0,United Kingdom,1.02,4,2089.85,3,4,5,345
13298.0,United Kingdom,0.0,1,360.0,5,1,2,512
13299.0,United Kingdom,0.0,1,142.5,5,1,1,511
13300.0,United Kingdom,0.0,1,371.89,5,1,2,512
13301.0,United Kingdom,2.34,4,618.09,2,4,3,243
13302.0,United Kingdom,0.0,1,63.75,5,1,1,511
13304.0,United Kingdom,0.0,1,300.42,5,1,2,512
13305.0,United Kingdom,4.55,10,2000.86,1,5,4,154
13307.0,United Kingdom,0.0,1,15.0,5,1,1,511
13308.0,United Kingdom,3.4,3,1385.51,2,3,4,234
13309.0,United Kingdom,2.83,5,1456.79,2,4,4,244
13310.0,United Kingdom,4.15,3,1132.03,1,3,4,134
13311.0,United Kingdom,5.8,2,598.57,1,2,3,123
13313.0,United Kingdom,4.1,5,1555.32,1,4,4,144
13314.0,United Kingdom,1.16,3,775.94,3,3,3,333
13316.0,United Kingdom,2.51,4,5977.7300000000005,2,4,5,245
13317.0,United Kingdom,2.37,6,2273.68,2,5,5,255
13318.0,United Kingdom,1.84,3,640.76,2,3,3,233
13319.0,United Kingdom,0.74,26,10845.550000000001,3,5,5,355
13320.0,United Kingdom,1.29,4,1548.7,3,4,4,344
13321.0,United Kingdom,1.4,2,567.36,3,2,3,323
13322.0,United Kingdom,0.0,1,199.48000000000002,5,1,1,511
13323.0,United Kingdom,4.0,5,787.85,1,4,3,143
13324.0,United Kingdom,4.35,10,7121.95,1,5,5,155
13325.0,United Kingdom,0.0,1,675.3,5,1,3,513
13327.0,United Kingdom,3.02,8,3627.77,2,5,5,255
13328.0,United Kingdom,0.0,1,1308.48,5,1,4,514
13329.0,United Kingdom,20.94,2,789.0,1,2,3,123
13330.0,United Kingdom,4.29,3,1140.93,1,3,4,134
13332.0,United Kingdom,0.0,1,350.9,5,1,2,512
13334.0,United Kingdom,0.83,3,3536.82,3,3,5,335
13336.0,United Kingdom,0.0,1,795.12,5,1,3,513
13338.0,United Kingdom,0.0,1,487.02,5,1,2,512
13339.0,United Kingdom,0.0,1,860.12,5,1,3,513
13340.0,United Kingdom,1.73,7,10736.48,2,5,5,255
13341.0,United Kingdom,0.0,1,775.85,5,1,3,513
13343.0,United Kingdom,0.0,1,353.43,5,1,2,512
13344.0,United Kingdom,1.77,3,2543.72,2,3,5,235
13345.0,United Kingdom,0.0,1,389.5,5,1,2,512
13347.0,United Kingdom,0.0,1,341.36,5,1,2,512
13348.0,United Kingdom,0.0,1,233.76,5,1,1,511
13349.0,United Kingdom,0.0,1,247.32,5,1,1,511
13350.0,United Kingdom,1.62,2,979.12,3,2,4,324
13351.0,United Kingdom,0.0,1,373.94,5,1,2,512
13352.0,United Kingdom,0.0,1,397.97999999999996,5,1,2,512
13354.0,United Kingdom,0.0,1,743.53,5,1,3,513
13355.0,United Kingdom,0.0,1,674.7,5,1,3,513
13356.0,United Kingdom,0.0,1,768.24,5,1,3,513
13357.0,United Kingdom,0.0,1,609.95,5,1,3,513
13358.0,United Kingdom,0.0,1,439.03,5,1,2,512
13359.0,United Kingdom,0.0,1,439.56,5,1,2,512
13362.0,United Kingdom,1.68,4,3090.7400000000002,2,4,5,245
13363.0,United Kingdom,0.44,2,992.5,4,2,4,424
13364.0,United Kingdom,0.0,1,134.95999999999998,5,1,1,511
13365.0,United Kingdom,1.45,2,2225.37,3,2,5,325
13366.0,United Kingdom,0.0,1,56.160000000000004,5,1,1,511
13368.0,United Kingdom,2.86,2,623.4,2,2,3,223
13369.0,United Kingdom,0.0,1,308.28000000000003,5,1,2,512
13370.0,United Kingdom,0.0,1,754.87,5,1,3,513
13372.0,United Kingdom,0.0,1,378.64,5,1,2,512
13373.0,United Kingdom,1.36,3,3312.25,3,3,5,335
13375.0,United Kingdom,0.0,1,778.65,5,1,3,513
13376.0,United Kingdom,2.58,3,1019.76,2,3,4,234
13379.0,United Kingdom,1.14,3,572.56,3,3,3,333
13381.0,United Kingdom,1.55,6,3639.31,3,5,5,355
13382.0,United Kingdom,0.0,1,222.99,5,1,1,511
13384.0,United Kingdom,0.96,7,4151.93,3,5,5,355
13385.0,United Kingdom,0.0,1,534.57,5,1,3,513
13388.0,United Kingdom,0.0,2,677.1,5,2,3,523
13389.0,United Kingdom,4.4,3,797.96,1,3,3,133
13390.0,United Kingdom,0.0,1,544.08,5,1,3,513
13391.0,United Kingdom,0.0,1,59.8,5,1,1,511
13394.0,United Kingdom,1.98,8,2520.02,2,5,5,255
13395.0,United Kingdom,0.0,1,307.72,5,1,2,512
13396.0,United Kingdom,6.9,2,1360.99,1,2,4,124
13397.0,United Kingdom,7.14,5,1544.13,1,4,4,144
13398.0,United Kingdom,0.0,1,457.34,5,1,2,512
13402.0,United Kingdom,6.42,2,621.23,1,2,3,123
13403.0,United Kingdom,0.0,1,75.0,5,1,1,511
13404.0,United Kingdom,21.1,2,252.49,1,2,2,122
13405.0,United Kingdom,9.35,3,572.451,1,3,3,133
13408.0,United Kingdom,0.74,62,28117.04,3,5,5,355
13410.0,United Kingdom,9.85,5,1003.06,1,4,4,144
13411.0,United Kingdom,0.0,1,213.55,5,1,1,511
13414.0,United Kingdom,7.04,3,1390.5,1,3,4,134
13416.0,United Kingdom,2.06,2,712.5,2,2,3,223
13417.0,United Kingdom,7.41,2,640.83,1,2,3,123
13418.0,United Kingdom,1.17,18,6127.43,3,5,5,355
13419.0,United Kingdom,0.0,1,221.06,5,1,1,511
13420.0,United Kingdom,2.86,2,159.85,2,2,1,221
13421.0,United Kingdom,2.42,2,1851.08,2,2,4,224
13422.0,United Kingdom,0.0,1,2626.3,5,1,5,515
13425.0,United Kingdom,2.42,3,1624.21,2,3,4,234
13426.0,United Kingdom,2.27,10,3641.32,2,5,5,255
13427.0,United Kingdom,6.96,3,582.6,1,3,3,133
13428.0,United Kingdom,0.0,1,218.47,5,1,1,511
13429.0,United Kingdom,0.94,4,1006.8,3,4,4,344
13430.0,United Kingdom,1.4,2,679.45,3,2,3,323
13431.0,United Kingdom,0.47,2,1269.1,3,2,4,324
13434.0,United Kingdom,2.44,2,534.24,2,2,3,223
13435.0,United Kingdom,1.81,7,3809.8900000000003,2,5,5,255
13436.0,United Kingdom,0.0,1,196.89,5,1,1,511
13437.0,United Kingdom,1.04,7,3408.06,3,5,5,355
13439.0,United Kingdom,0.0,1,283.71,5,1,2,512
13441.0,United Kingdom,0.0,1,296.64,5,1,2,512
13447.0,United Kingdom,0.21,3,1129.14,4,3,4,434
13448.0,United Kingdom,1.83,6,3539.37,2,5,5,255
13449.0,United Kingdom,0.0,1,291.88,5,1,2,512
13450.0,United Kingdom,2.7,6,2043.7199999999998,2,5,4,254
13451.0,United Kingdom,0.69,5,2976.15,3,4,5,345
13452.0,United Kingdom,11.0,2,590.0,1,2,3,123
13453.0,United Kingdom,7.69,2,356.97999999999996,1,2,2,122
13455.0,United Kingdom,7.58,2,1058.34,1,2,4,124
13456.0,United Kingdom,3.02,6,1766.72,2,5,4,254
13458.0,United Kingdom,0.91,14,9646.57,3,5,5,355
13460.0,United Kingdom,1.25,2,183.44,3,2,1,321
13461.0,United Kingdom,4.77,3,1445.0,1,3,4,134
13462.0,United Kingdom,0.0,1,151.5,5,1,1,511
13464.0,United Kingdom,0.0,1,674.68,5,1,3,513
13466.0,United Kingdom,0.0,1,307.9,5,1,2,512
13467.0,United Kingdom,0.26,2,1083.71,4,2,4,424
13468.0,United Kingdom,1.17,37,5704.97,3,5,5,355
13470.0,United Kingdom,1.67,2,165.0,2,2,1,221
13471.0,United Kingdom,0.17,4,2531.58,4,4,5,445
13473.0,United Kingdom,13.6,2,422.64,1,2,2,122
13474.0,United Kingdom,0.0,1,229.59,5,1,1,511
13475.0,United Kingdom,1.25,4,1431.78,3,4,4,344
13476.0,United Kingdom,1.79,2,1238.47,2,2,4,224
13477.0,United Kingdom,3.23,6,1454.58,2,5,4,254
13479.0,United Kingdom,2.36,2,300.95,2,2,2,222
13481.0,United Kingdom,1.94,5,1804.56,2,4,4,244
13482.0,United Kingdom,0.0,1,184.64,5,1,1,511
13483.0,United Kingdom,0.0,1,140.34,5,1,1,511
13484.0,United Kingdom,0.0,1,313.8,5,1,2,512
13485.0,United Kingdom,0.0,1,454.24,5,1,2,512
13486.0,United Kingdom,1.12,3,1122.41,3,3,4,334
13487.0,United Kingdom,8.94,3,575.4,1,3,3,133
13488.0,United Kingdom,0.82,13,8968.31,3,5,5,355
13489.0,United Kingdom,14.46,4,449.52,1,4,2,142
13491.0,United Kingdom,3.71,10,1215.82,1,5,4,154
13492.0,Switzerland,1.57,3,1269.84,3,3,4,334
13493.0,Switzerland,1.57,2,618.63,3,2,3,323
13494.0,United Kingdom,0.0,1,316.26000000000005,5,1,2,512
13495.0,United Kingdom,7.64,5,2044.8700000000001,1,4,4,144
13496.0,United Kingdom,10.26,2,653.33,1,2,3,123
13497.0,United Kingdom,4.72,2,348.05,1,2,2,122
13499.0,United Kingdom,6.1,5,1159.11,1,4,4,144
13500.0,United Kingdom,1.53,3,1166.77,3,3,4,334
13501.0,Switzerland,0.0,1,1340.32,5,1,4,514
13502.0,United Kingdom,18.0,3,292.0,1,3,2,132
13503.0,United Kingdom,0.0,1,216.85,5,1,1,511
13504.0,United Kingdom,0.0,1,295.93,5,1,2,512
13505.0,Switzerland,0.74,4,4393.63,3,4,5,345
13506.0,United Kingdom,2.12,2,458.52,2,2,2,222
13507.0,United Kingdom,0.88,4,2479.16,3,4,5,345
13508.0,United Kingdom,0.0,1,110.97,5,1,1,511
13509.0,United Kingdom,6.33,7,979.72,1,5,4,154
13510.0,United Kingdom,1.58,4,1791.56,3,4,4,344
13512.0,United Kingdom,0.0,1,251.21,5,1,1,511
13513.0,United Kingdom,0.0,1,205.1,5,1,1,511
13514.0,United Kingdom,0.0,1,152.20000000000002,5,1,1,511
13515.0,United Kingdom,2.98,4,891.12,2,4,3,243
13516.0,United Kingdom,5.05,3,1389.41,1,3,4,134
13517.0,United Kingdom,0.86,3,2128.42,3,3,5,335
13518.0,United Kingdom,0.0,1,659.4399999999999,5,1,3,513
13519.0,United Kingdom,0.0,1,122.75,5,1,1,511
13520.0,Switzerland,3.38,6,3624.35,2,5,5,255
13521.0,United Kingdom,0.02,3,1093.65,4,3,4,434
13522.0,United Kingdom,0.0,1,125.80000000000001,5,1,1,511
13523.0,United Kingdom,1.94,5,3964.88,2,4,5,245
13524.0,United Kingdom,6.81,5,680.1800000000001,1,4,3,143
13525.0,United Kingdom,46.6,2,628.78,1,2,3,123
13527.0,United Kingdom,1.31,7,2287.51,3,5,5,355
13529.0,United Kingdom,8.93,2,307.76,1,2,2,122
13531.0,United Kingdom,7.67,2,483.8,1,2,2,122
13532.0,United Kingdom,0.0,1,210.31,5,1,1,511
13533.0,United Kingdom,1.12,3,270.79,3,3,2,332
13534.0,United Kingdom,1.18,25,5870.08,3,5,5,355
13536.0,United Kingdom,0.4,7,3448.29,4,5,5,455
13538.0,United Kingdom,11.25,7,1280.85,1,5,4,154
13539.0,United Kingdom,6.17,3,631.34,1,3,3,133
13544.0,United Kingdom,2.33,2,291.41,2,2,2,222
13546.0,United Kingdom,1.93,3,626.99,2,3,3,233
13548.0,United Kingdom,1.2,2,682.41,3,2,3,323
13549.0,United Kingdom,4.28,7,918.2,1,5,3,153
13551.0,United Kingdom,0.0,1,91.80000000000001,5,1,1,511
13552.0,United Kingdom,2.29,12,3740.07,2,5,5,255
13555.0,United Kingdom,0.95,4,4149.28,3,4,5,345
13557.0,United Kingdom,7.64,2,584.06,1,2,3,123
13558.0,United Kingdom,0.35,4,605.06,4,4,3,443
13560.0,United Kingdom,0.0,1,174.37,5,1,1,511
13561.0,United Kingdom,0.0,1,141.85999999999999,5,1,1,511
13562.0,United Kingdom,2.01,3,1799.33,2,3,4,234
13563.0,United Kingdom,1.15,2,777.53,3,2,3,323
13564.0,United Kingdom,2.71,3,1749.02,2,3,4,234
13565.0,United Kingdom,8.51,2,240.22,1,2,1,121
13566.0,United Kingdom,0.23,2,874.71,4,2,3,423
13568.0,United Kingdom,0.0,1,192.85,5,1,1,511
13569.0,United Kingdom,4.17,2,373.75,1,2,2,122
13570.0,United Kingdom,0.0,1,239.49,5,1,1,511
13571.0,United Kingdom,0.69,12,2092.32,3,5,5,355
13572.0,United Kingdom,0.0,1,1384.25,5,1,4,514
13573.0,United Kingdom,8.08,2,294.4,1,2,2,122
13575.0,United Kingdom,3.36,5,732.0699999999999,2,4,3,243
13576.0,United Kingdom,2.83,18,6717.34,2,5,5,255
13577.0,United Kingdom,2.62,4,1687.6000000000001,2,4,4,244
13579.0,United Kingdom,16.09,2,467.04,1,2,2,122
13581.0,United Kingdom,0.0,1,118.0,5,1,1,511
13583.0,United Kingdom,0.0,1,781.03,5,1,3,513
13584.0,United Kingdom,0.0,1,142.4,5,1,1,511
13587.0,United Kingdom,0.0,1,712.4,5,1,3,513
13588.0,United Kingdom,1.36,9,2478.95,3,5,5,355
13589.0,United Kingdom,8.2,2,379.65,1,2,2,122
13590.0,United Kingdom,3.38,6,1981.92,2,5,4,254
13591.0,United Kingdom,3.53,3,1117.13,2,3,4,234
